,time,1,2,3,4,5,6,7,8,sampling_rate,pkg
107,0.598283052444458,1337.4023,-473.73047,-1478.3936,207.86133,194.16504,-120.84961,1587.9639,-1600.8545,180.0,107.0
108,0.6032679080963135,1631.4697,332.73926,-1465.5029,219.94629,-118.43262,-19.335938,549.4629,-31.420898,180.0,108.0
109,0.6072583198547363,-757.3242,554.2969,1286.6455,-136.15723,-222.36328,118.43262,-1649.1943,1649.1943,181.0,109.0
110,0.6132423877716064,-1649.1943,-116.015625,1625.0244,-196.58203,39.47754,93.45703,-108.76465,-259.42383,181.0,110.0
111,0.6182296276092529,795.1904,-582.4951,-694.4824,103.125,230.41992,-111.987305,1457.4463,-1492.8955,181.0,111.0
112,0.6222186088562012,1567.0166,-135.35156,-1649.1943,269.89746,39.47754,-85.40039,1645.166,-1648.3887,181.0,112.0
113,0.6262078285217285,1337.4023,576.0498,600.2197,34.643555,-219.94629,90.234375,-1191.5771,1331.7627,182.0,113.0
114,0.6301991939544678,-1582.3242,302.12402,1540.4297,-216.72363,-109.57031,110.37598,-1649.1943,1649.1943,182.0,114.0
115,0.6361825466156006,-719.458,-505.95703,1402.6611,-41.89453,173.21777,-25.78125,1102.1484,-1206.0791,182.0,115.0
116,0.6401686668395996,1389.7705,-423.7793,-1571.0449,223.97461,168.38379,-116.015625,1602.4658,-1611.3281,182.0,116.0
117,0.6441600322723389,1639.5264,405.24902,-957.9346,203.83301,-145.01953,2.4169922,94.262695,324.68262,183.0,117.0
118,0.6471519470214844,-973.2422,526.9043,1355.127,-165.9668,-216.72363,122.46094,-1649.1943,1649.1943,183.0,118.0
119,0.6521396636962891,-1649.1943,-189.33105,1632.2754,-171.60645,61.23047,83.78906,182.08008,-484.2041,184.0,119.0
120,0.6551685333251953,911.20605,-588.13477,-910.4004,109.57031,233.64258,-120.043945,1491.2842,-1520.2881,184.0,120.0
121,0.6601214408874512,1581.5186,-49.95117,-1649.1943,270.70312,6.4453125,-72.509766,-1650.0,-1650.0,184.0,121.0
122,0.666102409362793,750.07324,603.4424,819.36035,-4.8339844,-219.94629,87.01172,-1319.6777,1436.499,184.0,122.0
123,0.6701266765594482,-1649.1943,249.75586,1567.0166,-234.44824,-79.76074,101.51367,-1649.1943,1421.9971,185.0,123.0
124,0.6750764846801758,-273.92578,-553.4912,895.0928,-19.335938,194.9707,-52.368164,1206.8848,-1289.0625,185.0,124.0
125,0.679070234298706,1440.5273,-385.10742,-1629.0527,229.61426,154.6875,-116.82129,1614.5508,-1621.8018,185.0,125.0
126,0.685051441192627,1645.9717,477.7588,-590.55176,190.94238,-169.99512,21.75293,-236.86523,581.68945,185.0,126.0
127,0.6880433559417725,-1125.5127,505.15137,1397.8271,-182.08008,-203.02734,117.62695,-1649.1943,1649.1943,186.0,127.0
128,0.6920325756072998,-1649.1943,-277.9541,1636.3037,-140.99121,72.509766,71.7041,437.4756,-682.39746,186.0,128.0
129,0.7030019760131836,1050.5859,-573.6328,-1090.8691,151.46484,240.08789,-132.1289,1521.0938,-1546.0693,184.0,129.0
130,0.7089869976043701,1597.6318,69.28711,-1649.1943,276.34277,-45.117188,-52.368164,-1650.0,-1650.0,184.0,130.0
131,0.7119772434234619,243.31055,612.3047,978.88184,-44.311523,-231.22559,109.57031,-1431.665,1527.5391,185.0,131.0
132,0.7159686088562012,-1649.1943,186.1084,1584.7412,-236.86523,-48.339844,97.48535,-1585.5469,890.2588,185.0,132.0
